station_id,station_name,sample_datetime,parameter,value,unit,basin,river,county,latitude,longitude
02001,Dahan River - Shanchia,2019-07-15T00:00:00,NH3-N,0.255,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-08-15T00:00:00,DO,7.793,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-08-15T00:00:00,BOD5,1.35,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-08-15T00:00:00,SS,20.405,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-08-15T00:00:00,NH3-N,0.313,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-09-15T00:00:00,DO,6.504,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-09-15T00:00:00,BOD5,1.04,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-09-15T00:00:00,SS,12.817,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-09-15T00:00:00,NH3-N,0.146,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-10-15T00:00:00,DO,7.593,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-10-15T00:00:00,BOD5,1.362,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-10-15T00:00:00,SS,13.932,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-10-15T00:00:00,NH3-N,0.26,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-11-15T00:00:00,DO,8.954,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-11-15T00:00:00,BOD5,1.367,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-11-15T00:00:00,SS,14.741,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-11-15T00:00:00,NH3-N,0.305,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-12-15T00:00:00,DO,8.575,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-12-15T00:00:00,BOD5,0.811,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-12-15T00:00:00,SS,12.771,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2019-12-15T00:00:00,NH3-N,0.154,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-01-15T00:00:00,DO,8.067,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-01-15T00:00:00,BOD5,0.883,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-01-15T00:00:00,SS,18.013,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-01-15T00:00:00,NH3-N,0.311,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-02-15T00:00:00,DO,7.69,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-02-15T00:00:00,BOD5,1.077,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-02-15T00:00:00,SS,11.098,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-02-15T00:00:00,NH3-N,0.252,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-03-15T00:00:00,DO,8.221,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-03-15T00:00:00,BOD5,0.685,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-03-15T00:00:00,SS,18.481,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-03-15T00:00:00,NH3-N,0.207,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-04-15T00:00:00,DO,7.68,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-04-15T00:00:00,BOD5,0.969,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-04-15T00:00:00,SS,12.546,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-04-15T00:00:00,NH3-N,0.271,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-05-15T00:00:00,DO,7.586,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-05-15T00:00:00,BOD5,1.391,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-05-15T00:00:00,SS,19.732,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-05-15T00:00:00,NH3-N,0.329,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-06-15T00:00:00,DO,7.275,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-06-15T00:00:00,BOD5,1.089,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-06-15T00:00:00,SS,24.848,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-06-15T00:00:00,NH3-N,0.255,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-07-15T00:00:00,DO,8.069,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-07-15T00:00:00,BOD5,1.523,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-07-15T00:00:00,SS,21.258,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-07-15T00:00:00,NH3-N,0.292,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-08-15T00:00:00,DO,8.651,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-08-15T00:00:00,BOD5,1.856,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-08-15T00:00:00,SS,21.106,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-08-15T00:00:00,NH3-N,0.28,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-09-15T00:00:00,DO,8.346,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-09-15T00:00:00,BOD5,1.137,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-09-15T00:00:00,SS,19.624,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-09-15T00:00:00,NH3-N,0.261,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-10-15T00:00:00,DO,8.188,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-10-15T00:00:00,BOD5,1.02,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-10-15T00:00:00,SS,9.039,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-10-15T00:00:00,NH3-N,0.146,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-11-15T00:00:00,DO,7.63,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-11-15T00:00:00,BOD5,0.981,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-11-15T00:00:00,SS,13.901,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-11-15T00:00:00,NH3-N,0.334,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-12-15T00:00:00,DO,9.183,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-12-15T00:00:00,BOD5,0.784,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-12-15T00:00:00,SS,16.304,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2020-12-15T00:00:00,NH3-N,0.208,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-01-15T00:00:00,DO,8.429,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-01-15T00:00:00,BOD5,1.0,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-01-15T00:00:00,SS,17.322,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-01-15T00:00:00,NH3-N,0.208,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-02-15T00:00:00,DO,9.158,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-02-15T00:00:00,BOD5,0.745,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-02-15T00:00:00,SS,15.024,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-02-15T00:00:00,NH3-N,0.358,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-03-15T00:00:00,DO,8.434,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-03-15T00:00:00,BOD5,1.39,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-03-15T00:00:00,SS,15.343,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-03-15T00:00:00,NH3-N,0.267,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-04-15T00:00:00,DO,7.966,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-04-15T00:00:00,BOD5,1.163,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-04-15T00:00:00,SS,12.077,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-04-15T00:00:00,NH3-N,0.272,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-05-15T00:00:00,DO,7.189,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-05-15T00:00:00,BOD5,1.464,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-05-15T00:00:00,SS,22.445,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-05-15T00:00:00,NH3-N,0.281,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-06-15T00:00:00,DO,7.309,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-06-15T00:00:00,BOD5,1.506,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-06-15T00:00:00,SS,19.688,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-06-15T00:00:00,NH3-N,0.318,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-07-15T00:00:00,DO,6.301,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-07-15T00:00:00,BOD5,1.368,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-07-15T00:00:00,SS,14.284,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-07-15T00:00:00,NH3-N,0.2,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-08-15T00:00:00,DO,8.299,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-08-15T00:00:00,BOD5,1.601,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-08-15T00:00:00,SS,18.148,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-08-15T00:00:00,NH3-N,0.197,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-09-15T00:00:00,DO,5.921,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-09-15T00:00:00,BOD5,1.203,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-09-15T00:00:00,SS,27.452,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-09-15T00:00:00,NH3-N,0.284,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-10-15T00:00:00,DO,7.664,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-10-15T00:00:00,BOD5,1.3,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-10-15T00:00:00,SS,9.146,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-10-15T00:00:00,NH3-N,0.235,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-11-15T00:00:00,DO,8.36,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-11-15T00:00:00,BOD5,1.061,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-11-15T00:00:00,SS,17.966,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-11-15T00:00:00,NH3-N,0.255,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-12-15T00:00:00,DO,8.921,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-12-15T00:00:00,BOD5,0.843,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-12-15T00:00:00,SS,18.367,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2021-12-15T00:00:00,NH3-N,0.31,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-01-15T00:00:00,DO,8.018,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-01-15T00:00:00,BOD5,0.768,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-01-15T00:00:00,SS,20.009,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-01-15T00:00:00,NH3-N,0.215,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-02-15T00:00:00,DO,9.362,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-02-15T00:00:00,BOD5,0.897,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-02-15T00:00:00,SS,20.456,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-02-15T00:00:00,NH3-N,0.235,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-03-15T00:00:00,DO,8.455,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-03-15T00:00:00,BOD5,1.418,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-03-15T00:00:00,SS,13.643,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-03-15T00:00:00,NH3-N,0.19,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-04-15T00:00:00,DO,7.731,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-04-15T00:00:00,BOD5,1.298,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-04-15T00:00:00,SS,9.128,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-04-15T00:00:00,NH3-N,0.282,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-05-15T00:00:00,DO,7.377,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-05-15T00:00:00,BOD5,1.568,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-05-15T00:00:00,SS,9.397,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-05-15T00:00:00,NH3-N,0.223,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-06-15T00:00:00,DO,6.469,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-06-15T00:00:00,BOD5,1.229,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-06-15T00:00:00,SS,21.774,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-06-15T00:00:00,NH3-N,0.263,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-07-15T00:00:00,DO,7.248,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-07-15T00:00:00,BOD5,1.406,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-07-15T00:00:00,SS,22.513,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-07-15T00:00:00,NH3-N,0.225,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-08-15T00:00:00,DO,7.904,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-08-15T00:00:00,BOD5,1.551,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-08-15T00:00:00,SS,22.29,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-08-15T00:00:00,NH3-N,0.299,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-09-15T00:00:00,DO,7.878,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-09-15T00:00:00,BOD5,1.76,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-09-15T00:00:00,SS,18.048,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-09-15T00:00:00,NH3-N,0.247,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-10-15T00:00:00,DO,7.548,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-10-15T00:00:00,BOD5,0.977,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-10-15T00:00:00,SS,10.333,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-10-15T00:00:00,NH3-N,0.206,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-11-15T00:00:00,DO,8.258,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-11-15T00:00:00,BOD5,1.152,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-11-15T00:00:00,SS,15.192,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-11-15T00:00:00,NH3-N,0.199,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-12-15T00:00:00,DO,9.06,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-12-15T00:00:00,BOD5,1.152,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-12-15T00:00:00,SS,14.401,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2022-12-15T00:00:00,NH3-N,0.196,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-01-15T00:00:00,DO,8.929,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-01-15T00:00:00,BOD5,1.001,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-01-15T00:00:00,SS,9.57,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-01-15T00:00:00,NH3-N,0.222,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-02-15T00:00:00,DO,8.677,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-02-15T00:00:00,BOD5,0.798,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-02-15T00:00:00,SS,15.712,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-02-15T00:00:00,NH3-N,0.156,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-03-15T00:00:00,DO,9.102,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-03-15T00:00:00,BOD5,1.35,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-03-15T00:00:00,SS,14.053,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-03-15T00:00:00,NH3-N,0.256,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-04-15T00:00:00,DO,6.554,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-04-15T00:00:00,BOD5,0.95,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-04-15T00:00:00,SS,13.898,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-04-15T00:00:00,NH3-N,0.196,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-05-15T00:00:00,DO,8.129,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-05-15T00:00:00,BOD5,1.751,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-05-15T00:00:00,SS,13.963,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-05-15T00:00:00,NH3-N,0.221,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-06-15T00:00:00,DO,7.622,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-06-15T00:00:00,BOD5,1.756,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-06-15T00:00:00,SS,16.262,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-06-15T00:00:00,NH3-N,0.284,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-07-15T00:00:00,DO,8.493,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-07-15T00:00:00,BOD5,1.083,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-07-15T00:00:00,SS,16.946,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-07-15T00:00:00,NH3-N,0.254,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-08-15T00:00:00,DO,7.168,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
02001,Dahan River - Shanchia,2023-08-15T00:00:00,BOD5,1.583,mg/L,淡水河,大漢溪,New Taipei / Taipei,24.965,121.404
